channel_a,timestamp_a,channel_b,timestamp_b,channel_c,timestamp_c,channel_d,timestamp_d
645.572957898083,1764214425.0836644,642.5822289174044,1764214425.3082607,642.9726707005115,1764214425.5338483,653.3775973678156,1764214425.7768385
645.6229692320495,1764214426.1189766,642.6122922871195,1764214426.3448887,642.8962802902408,1764214426.5725062,653.3148306393762,1764214426.8163364
645.6094936818313,1764214427.1133828,642.5558860223194,1764214427.3330705,642.9450720347187,1764214427.5584474,653.3020368960101,1764214427.830719
645.6099296387671,1764214428.099227,642.5685818847019,1764214428.3249793,642.9156524536562,1764214428.5487497,653.317606196002,1764214428.8482206
645.6081222385257,1764214429.1303587,642.5832162324959,1764214429.410315,642.9496455458446,1764214429.6433907,653.2892861226082,1764214429.8723426
645.6179849124401,1764214430.202888,642.581745281093,1764214430.4096239,642.9178832800715,1764214430.6192634,653.3906932196004,1764214430.8781037
645.6129685376491,1764214431.1137419,642.5836793300912,1764214431.3395636,642.8863388341418,1764214431.5194974,653.0244014441623,1764214431.698953
645.5893488553367,1764214431.9861238,642.5225495336972,1764214432.1943173,642.9268005264919,1764214432.4182339,653.373549559875,1764214432.6764364
645.6268961291269,1764214432.9421277,642.5960974502887,1764214433.2295504,642.940400079729,1764214433.4855592,653.3513541487703,1764214433.8331668
645.5881799964634,1764214434.1555243,642.5655368293058,1764214434.3791623,642.9583020125667,1764214434.7643147,653.3116357534366,1764214435.0584314
645.5948463069406,1764214435.7994835,642.5391625406926,1764214436.0766501,642.9300885261538,1764214436.2880917,653.2997735433474,1764214436.512839
645.5589606170605,1764214436.7418787,642.5283934823148,1764214437.011623,642.930554265256,1764214437.233226,653.3363638119389,1764214437.4579842
645.616557106399,1764214437.704672,642.5923704024914,1764214437.96069,642.9402307027964,1764214438.1792388,653.3467236973271,1764214438.4038353
645.6214074444772,1764214438.6286075,642.5596221606395,1764214438.863954,642.9307772022981,1764214439.1261861,653.3185496469523,1764214439.348268
645.6197474699363,1764214439.5747337,642.5843529095504,1764214439.8302395,642.9066219562998,1764214440.0231764,653.3372682872479,1764214440.2480512
645.6390293417651,1764214440.4734573,642.5619249782465,1764214440.6986296,642.907169841326,1764214440.9530547,653.0659955118497,1764214441.1487696
645.6089918951174,1764214441.3746417,642.5781781807952,1764214441.599392,642.9239984438559,1764214441.8371913,653.3220806680042,1764214442.048129
645.6344935791271,1764214442.2737508,642.5736418001053,1764214442.6109138,642.9022745579674,1764214442.933909,653.3846677569711,1764214443.3329248
645.6190476776293,1764214443.7193089,642.5754547238389,1764214443.9559715,642.946735285593,1764214444.260897,653.3266575452972,1764214444.4781058
645.6180465478418,1764214444.7029216,642.542624402313,1764214444.9590633,642.919251419723,1764214445.1536512,653.0283112486879,1764214445.350151
645.538218959285,1764214445.5590231,642.6123097220159,1764214445.8068562,642.9103679643556,1764214446.0545619,653.3420463306383,1764214446.278339
645.607192475443,1764214446.5028396,642.5622758451397,1764214446.729536,642.8959105587919,1764214446.9742575,653.313235071159,1764214447.1777828
645.6519141982835,1764214447.4028213,642.575678039263,1764214447.6284451,642.8217728391852,1764214447.8401275,653.1387571874537,1764214448.0329397
645.6531711004205,1764214448.2597027,642.4824387281707,1764214448.4380522,642.935022542291,1764214448.663904,653.3614824754025,1764214448.9164329
645.5850918706864,1764214449.1134014,642.584628910238,1764214449.3380463,642.9297617420509,1764214449.5628638,653.4081279185398,1764214449.7957075
645.5891301829502,1764214450.0593863,642.568641385439,1764214450.2828002,642.9339883283377,1764214450.5089521,653.3614679612742,1764214450.7333167
645.6126615826404,1764214451.0277474,642.5550811007233,1764214451.278955,642.9580715230629,1764214451.4981089,653.3148719283326,1764214451.7234383
645.6176567680996,1764214451.9681652,642.5557223329301,1764214452.2183127,642.9423086007506,1764214452.4428914,653.3762563542199,1764214452.668787
645.6122688392027,1764214452.91204,642.5790461756451,1764214453.1641817,642.9316037631581,1764214453.3881257,653.3829591864071,1764214453.613534
645.6224648574475,1764214453.8856747,642.5741662086966,1764214454.1080792,642.8765655685032,1764214454.3071077,653.3102835166675,1764214454.5133445
645.6610997789974,1764214454.7382357,642.561293804149,1764214454.9802556,642.9248425487685,1764214455.1878445,653.3540957370429,1764214455.413554
645.5908781798266,1764214455.6379514,642.5579644614722,1764214455.9052165,642.9347594291413,1764214456.1329458,653.3490889546998,1764214456.3588054
645.6155640309437,1764214456.5833764,642.4967625055936,1764214456.770145,642.9489598348512,1764214457.0337634,653.3660193379424,1764214457.2594125
645.6086648864508,1764214457.4829655,642.4957648130411,1764214457.663945,642.9353569033361,1764214457.9167278,653.2890530653352,1764214458.113222
645.6134233812965,1764214458.3380678,642.5230270709019,1764214458.5634296,642.9419510768511,1764214458.81133,652.9978904570353,1764214459.012906
645.5725505911466,1764214459.239768,642.503363718299,1764214459.4196,642.8488545565339,1764214459.597852,653.3522869253837,1764214459.8609285
645.59711879379,1764214460.093656,642.5890768296628,1764214460.3180432,642.9012751420756,1764214460.5432067,653.3541992898209,1764214460.7857244
645.5904721423341,1764214461.0967493,642.5330097156109,1764214461.3084273,642.9461562703722,1764214461.5331817,653.3819991427356,1764214461.768842
645.6405985738141,1764214462.044847,642.5163530282225,1764214462.2533956,642.9069248300348,1764214462.4793088,653.3686469412545,1764214462.702993
645.6158901268612,1764214462.9564803,642.5380444028003,1764214463.1532342,642.929212361746,1764214463.3778882,653.0306551967416,1764214463.5594406
645.6177798180389,1764214463.794698,642.60133250149,1764214464.0542796,642.9168425240605,1764214464.2776165,653.3122122088445,1764214464.504669
645.6553750662946,1764214464.7977638,642.5640876184407,1764214465.096388,642.9459668065103,1764214465.3134093,653.3576018296332,1764214465.5400798
645.6376698491795,1764214465.7978232,642.5450048406278,1764214466.0977676,642.9395250286642,1764214466.3934891,653.3342120863052,1764214466.6193166
645.6357004552318,1764214466.8859375,642.5821450792382,1764214467.1580257,642.9212462259848,1764214467.382801,653.3490628606023,1764214467.6082294
645.5893984296493,1764214467.8678808,642.5187419329267,1764214468.0581498,642.9088827292263,1764214468.2562826,653.3525871094565,1764214468.4633799
645.6011867765774,1764214468.687774,642.5903448545438,1764214468.9495628,642.9098434286532,1764214469.1383727,653.3448478017274,1764214469.3633652
645.6119115828858,1764214469.5879755,642.5534338561873,1764214469.8335247,642.930202623862,1764214470.0834982,653.0425710636539,1764214470.2637784
645.6251106976562,1764214470.4997082,642.5531300138067,1764214470.7153378,642.9306685044625,1764214470.9493678,653.2657173096623,1764214471.2338688
645.5927402565957,1764214471.5279646,642.5481922992353,1764214471.7820952,642.9408948354129,1764214472.1237698,653.2633491841646,1764214472.3675895
645.6330591360316,1764214472.6552947,642.5548307918683,1764214472.8856,642.9280645155904,1764214473.159219,653.341689750405,1764214473.4721756
645.6259865925819,1764214473.7286859,642.5863752492276,1764214473.9813879,642.9131461576881,1764214474.2767248,653.2903311723686,1764214474.498303
645.6085023350579,1764214474.7632737,642.5611885372056,1764214475.0248451,642.9005756508594,1764214475.3117645,653.3193044663685,1764214475.5276787
645.6326990115921,1764214475.757893,642.5691377151131,1764214476.0877132,642.9376645689806,1764214476.3835065,653.348389712553,1764214476.6102488
645.6399168774298,1764214476.909306,642.5814092792647,1764214477.1488802,642.9385631630722,1764214477.3725266,653.3280043592929,1764214477.598152
645.6396346681058,1764214477.8647442,642.5773438803166,1764214478.0930033,642.9342334688145,1764214478.3173847,653.0586367380006,1764214478.4983165
645.6280243113648,1764214478.7229602,642.4990084168719,1764214478.9541998,642.9244347969949,1764214479.1734235,653.3553269010955,1764214479.3992548
645.5903010073191,1764214479.6239653,642.5635694265172,1764214479.8602476,642.940046283478,1764214480.076367,653.3510383412431,1764214480.2981741
645.6058123625486,1764214480.5236716,642.5762299626742,1764214480.7506967,642.9211641756183,1764214481.0300462,653.3797259790505,1764214481.247487
645.5871577286304,1764214481.467849,642.5872705456857,1764214481.6934526,642.9639014022076,1764214481.9310834,653.3808443199176,1764214482.1430979
645.5694713057844,1764214482.368453,642.6188578806372,1764214482.5921898,642.8470995829716,1764214482.7817035,653.0710797928664,1764214483.0026622
645.6252842995282,1764214483.2231748,642.5055283002887,1764214483.402905,642.8450095394269,1764214483.5833635,653.3228368019824,1764214483.819852
645.5997916872699,1764214484.0779197,642.582198760848,1764214484.3030605,642.9722943866751,1764214484.528299,653.3237336175899,1764214484.7523868
645.6179160648438,1764214485.0369,642.569432177044,1764214485.2479203,642.9457638180778,1764214485.473416,653.3478647929296,1764214485.70045
645.6272150268884,1764214485.940494,642.5988265908995,1764214486.192889,642.9025689324384,1764214486.4186459,653.3596823098377,1764214486.6450748
645.6158393394924,1764214486.9337523,642.5630910434185,1764214487.1998518,642.9226719116831,1764214487.4079802,653.3465370318912,1764214487.632611
645.5847957610291,1764214487.877863,642.537149427892,1764214488.0827098,642.8408956627061,1764214488.2635095,652.9399211123322,1764214488.4431922
645.6290368926215,1764214488.6676981,642.5813403449225,1764214488.9027612,642.898951919329,1764214489.1171715,653.1584604735269,1764214489.2978044
645.5862736693338,1764214489.523707,642.6144761748589,1764214489.748413,642.9213575850197,1764214489.9910285,653.3260275770753,1764214490.19769
645.5960738064726,1764214490.4226673,642.5553933900876,1764214490.6480343,642.889018301261,1764214490.8897924,653.2956054739196,1764214491.0973117
645.6173053788898,1764214491.3234944,642.5542816125335,1764214491.5492687,642.9454206897747,1764214491.7959528,653.3746106623792,1764214492.042641
645.6094903513783,1764214492.2682433,642.4928197253905,1764214492.4477026,642.8576781704867,1764214492.6275213,653.3623393932801,1764214492.8722174
645.5028993094811,1764214493.0777829,642.5739145367406,1764214493.302671,642.8791448288042,1764214493.4821494,653.0959437384203,1764214493.6630745
645.6399534506618,1764214493.9014816,642.5334209103365,1764214494.1124225,642.9330757355089,1764214494.3379343,653.371361504729,1764214494.5636828
645.5691072425527,1764214494.8020024,642.4153524675185,1764214495.0132363,642.9282698535833,1764214495.2380517,653.3238486212504,1764214495.462818
645.6030509410456,1764214495.6884449,642.5165736188774,1764214495.8741527,642.9405471079571,1764214496.0926483,653.0270665321614,1764214496.2744656
645.5780550575579,1764214496.4979672,642.5695260133579,1764214496.7228332,642.9323572825359,1764214496.9663775,653.2869839146058,1764214497.173169
645.590974913009,1764214497.397614,642.5469949632483,1764214497.6225595,642.8762950052678,1764214497.8115523,653.2760599659063,1764214498.0280194
645.5982095811776,1764214498.2527525,642.5523654209096,1764214498.477286,642.9327046053376,1764214498.6581094,653.3754008835983,1764214498.889461
645.5962435356156,1764214499.1080549,642.6036077883717,1764214499.332246,642.9390175297888,1764214499.5576096,653.3382897174315,1764214499.7934163
645.5908514815645,1764214500.0522807,642.5894552116764,1764214500.2791045,642.9373095064469,1764214500.5027683,653.3694656994068,1764214500.7276437
645.6241182979958,1764214500.9791267,642.55032766326,1764214501.177053,642.8282644359799,1764214501.3586495,652.9589036283173,1764214501.5379534
645.5792177563352,1764214501.7741036,642.5917370901808,1764214502.0345502,642.9495841444732,1764214502.257483,653.4315890518264,1764214502.6134408
645.4687204810043,1764214502.878747,642.581812793305,1764214503.3716998,642.9737304470348,1764214503.6079135,653.104430454687,1764214503.7906172
645.653551454486,1764214504.1184728,642.5807991851862,1764214504.328222,642.952531596091,1764214504.5526133,653.3791978209188,1764214504.7811887
645.592726702682,1764214505.110517,642.577518645289,1764214505.318443,642.9281965702969,1764214505.5427065,653.3464191650223,1764214505.7675476
645.5868492351992,1764214506.0200374,642.5824490340827,1764214506.263245,642.974220816036,1764214506.4891753,653.34065963631,1764214506.7125394
645.6534894312401,1764214506.9731355,642.5815334072462,1764214507.2070527,642.8810458614153,1764214507.387976,653.0579202171539,1764214507.5673838
645.5968750926179,1764214507.7994096,642.5093656533762,1764214508.0218575,642.9116303967046,1764214508.2435708,653.3643222415187,1764214508.4674757
645.6028735320848,1764214508.6918454,642.5625235228931,1764214508.9546413,642.9332414995429,1764214509.1885297,653.3359319479426,1764214509.412353
645.5939680960042,1764214509.638128,642.4684448408667,1764214509.8241045,642.9116533354246,1764214510.1336873,653.3539085031889,1764214510.3573709
645.6112972422543,1764214510.5821614,642.5777043555572,1764214510.8286633,642.9103732034793,1764214511.0323038,653.0494675938381,1764214511.2130299
645.5601304728015,1764214511.4377158,642.5279529990896,1764214511.6183827,642.9287552412108,1764214511.905899,653.2875546640511,1764214512.2472048
645.5976028570187,1764214512.4722576,642.5775063424995,1764214512.6980398,642.9040638414505,1764214512.9177835,653.1555815947272,1764214513.148554
645.5602260076245,1764214513.3732398,642.5012892601856,1764214513.5535142,642.8300802676503,1764214513.73312,653.3421372199234,1764214513.9690478
645.5685246623748,1764214514.2174878,642.5468890005807,1764214514.4070673,642.8600090939128,1764214514.5906115,653.1939612172945,1764214514.8437662
645.583977910186,1764214515.1039338,642.5875492333826,1764214515.352527,642.9143779353068,1764214515.5782173,653.3318317179118,1764214515.8291461
645.6320329514905,1764214516.0724258,642.5564156402558,1764214516.2971294,642.919257787142,1764214516.5239043,653.3923719762735,1764214516.747995
645.6083023310538,1764214516.9937258,642.5560208039109,1764214517.1974208,642.931064699054,1764214517.4221592,653.1463631661533,1764214517.603748
645.6098728603934,1764214517.8411884,642.5526883525548,1764214518.09719,642.9171617044715,1764214518.322957,653.3595291071384,1764214518.5472937
645.5682086687025,1764214518.7721567,642.5780227569428,1764214519.0099194,642.9229510543873,1764214519.222589,653.3200924491351,1764214519.4473238
645.6122253028065,1764214519.6735215,642.5482831071511,1764214519.901743,642.9221661165626,1764214520.1228786,653.3385735909523,1764214520.3472886
645.586916433152,1764214520.572848,642.5805881604709,1764214520.8089652,642.9143236449655,1764214521.0678928,653.3748813777094,1764214521.293196
645.6347008124777,1764214521.5170915,642.5869700240271,1764214521.7426949,642.9229218528164,1764214521.9858742,653.3324765629671,1764214522.1933527
645.6051461791001,1764214522.4179487,642.5717685272892,1764214522.6427813,642.9044124457893,1764214522.888793,652.9428910089617,1764214523.0929506
645.5986540967634,1764214523.3193758,642.5312042425026,1764214523.5598006,642.9101668848206,1764214523.7745438,653.34646513066,1764214524.0212805
645.64923568812,1764214524.3530364,642.562126760643,1764214524.5778651,642.9167398302486,1764214524.8125377,653.3830647389004,1764214525.1286392
645.6367763261856,1764214525.3875766,642.5761518102878,1764214525.6121507,642.9426900774735,1764214525.8446076,653.3607251720213,1764214526.1138556
645.6072720917939,1764214526.3395176,642.5390846733397,1764214526.5591695,642.9440891529964,1764214526.783058,653.2885942930083,1764214527.0328684
645.6408450824388,1764214527.3234456,642.5531206653789,1764214527.547432,642.9320746813623,1764214527.7729988,653.0061714696833,1764214527.973478
645.5916709390358,1764214528.2746518,642.59751675024,1764214528.4933307,642.9039249148539,1764214528.71728,653.3308023867953,1764214528.9758124
645.6045206775614,1764214529.2576966,642.5959422013967,1764214529.4835997,642.9267472375798,1764214529.7069533,653.3192095627026,1764214529.9628527
645.5981902625886,1764214530.2325435,642.5726378653367,1764214530.4737468,642.943078495128,1764214530.7517147,653.1097342941451,1764214531.0023997
645.5879069000016,1764214531.3134553,642.5880559988508,1764214531.5541787,642.9335585956201,1764214531.7791936,653.2984839381252,1764214532.0412583
645.5867541538138,1764214532.3247628,642.5457041546194,1764214532.542145,642.9387213600306,1764214532.7679577,653.3754535485409,1764214533.011151
645.614687327492,1764214533.3088129,642.5764141915125,1764214533.5322206,642.9242972338218,1764214533.757128,653.2949853335798,1764214534.0120335
645.6124622422182,1764214534.2536433,642.5936491255453,1764214534.5064566,642.9215970397855,1764214534.7471333,653.3674019840483,1764214535.0047643
645.4450770693654,1764214535.1975396,642.5403583486917,1764214535.4223108,642.9483268048656,1764214535.647222,653.358139125633,1764214535.9001467
645.5559292125473,1764214536.1439154,642.5397861731889,1764214536.3782568,642.9276462388526,1764214536.5997784,653.1656782619793,1764214536.8248334
645.5872939199681,1764214537.0893304,642.5719307819343,1764214537.3134022,642.94481737322,1764214537.5371618,653.3314568358512,1764214537.762081
645.5787176489456,1764214538.0018263,642.5612404871449,1764214538.2123532,642.8444853692002,1764214538.3918433,653.3302593451363,1764214538.6175826
645.6109258185013,1764214538.8506005,642.5625481962651,1764214539.067106,642.8786625617169,1764214539.3152494,653.1844240713934,1764214539.5176075
645.6069909827037,1764214539.7424443,642.5742875508763,1764214539.9870307,642.9029347647314,1764214540.1926558,653.3081686419619,1764214540.4174714
645.5963613866954,1764214540.643186,,,,,,
